partNumber,partId,specificPartName,partGroupName,generalPartName,carModelName,carModelYear,carBrand
1.953.481K,27463,"Датчик, частота вращения",Контрольные приборы,Датчик,GLC,2005,Mercedes-Benz
1.953.522,27464,"Датчик, частота вращения",Контрольные приборы,Датчик,Rogue Hybrid,2023,Nissan
1.957.091,27465,Датчик детонации,Приготовление смеси,Датчик,Civic Type R,2007,Honda
19-5785-10-21,33376,Противотуманная фара,Освещение,Фара,Bronco Sport,2020,Ford
19-5785-11-2,33377,Противотуманная фара,Освещение,Фара,F-150 Hybrid,2017,Ford
19594,32415,Датчик детонации,Приготовление смеси,Датчик,M5,2023,BMW
1.960.151,27466,"Датчик, частота вращения колеса",Тормозная система,Датчик,X3,2004,BMW
1.970.481,27467,Катушка зажигания,Система зажигания,Катушка зажигания,Palisade,2009,Hyundai
1.970.532,27468,Катушка зажигания,Система зажигания,Катушка зажигания,IONIQ Electric,2015,Hyundai
19752,31348,Лямбда-зонд,Приготовление смеси,Датчик,Malibu,2004,Chevrolet
19774HPS,29976,"Тяга / стойка, стабилизатор",Подвеска колеса,Стойка,X5,2024,BMW
19873,28001,Наконечник поперечной рулевой тяги,Рулевое управление,Шарнир,Supra,2007,Toyota
1 987 301 025,25843,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,370Z,2024,Nissan
1 987 301 033,25844,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Passport,2012,Honda
1 987 301 068,25845,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,X3,2004,BMW
1 987 302 041,25846,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,Maxima,2011,Nissan
1 987 302 042,25847,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,X5,2024,BMW
1 987 302 045,25848,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,GLA,2002,Mercedes-Benz
1 987 302 048,25849,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,Focus,2001,Ford
1 987 302 049,25850,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,8 Series,2015,BMW
1 987 302 084,25851,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,SLC,2004,Mercedes-Benz
1 987 302 085,25852,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,Prius,2011,Toyota
1 987 302 140,25853,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,CR-V,2001,Honda
1 987 302 144,25854,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,X6,2018,BMW
1 987 302 201,25855,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Sienna,2022,Toyota
1 987 302 202,25856,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,4Runner,2004,Toyota
1 987 302 205,25857,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,X2,2000,BMW
1 987 302 206,25858,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Civic Type R,2007,Honda
1 987 302 211,25859,"Лампа накаливания, противотуманная фара",Освещение,Лампа накаливания,Ridgeline,2011,Honda
1 987 302 213,25860,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Frontier,2006,Nissan
1 987 302 241,25861,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,4 Series,2020,BMW
1 987 302 280,25862,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,3 Series,2003,BMW
1 987 302 281,25863,"Лампа накаливания, фонарь освещения номерного знака",Освещение,Лампа накаливания,RS 5,2024,Audi
1 987 302 282,25864,"Лампа накаливания, фонарь сигнала тормоза/задний габаритный",Освещение,Лампа накаливания,A4,2003,Audi
1 987 302 286,25865,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,Tahoe,2006,Chevrolet
1 987 302 803,25866,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,Sequoia,2010,Toyota
1 987 302 806,25867,"Лампа накаливания, фара дальнего света",Освещение,Лампа накаливания,Santa Fe,2018,Hyundai
1 987 302 810,25868,"Лампа накаливания, фонарь освещения номерного знака",Освещение,Лампа накаливания,2 Series,2017,BMW
1 987 302 811,25869,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,GLA,2002,Mercedes-Benz
1 987 302 812,25870,"Лампа накаливания, фонарь указателя поворота",Сигнализация,Лампа накаливания,A3,2022,Audi
1 987 302 814,25871,"Лампа накаливания, фонарь сигнала тормоза/задний габаритный",Освещение,Лампа накаливания,IONIQ 5,2002,Hyundai
